words,bad_probs,Thresh,Flag
ddjkdkd,0.005119833,0.001333247,FALSE
Jzjkk,0.005119815,0.001333247,FALSE
jxkdkdkkfkc,0.005119514,0.001333247,FALSE
akksndjxkxkxkxjx,0.005119215,0.001333247,FALSE
29djkdkdkdkfof,0.005119163,0.001333247,FALSE
hsnzndmzm,0.005119122,0.001333247,FALSE
bsbdhdhd,0.00511885,0.001333247,FALSE
29wkkddjdjfn,0.005117778,0.001333247,FALSE
gjfkkc,0.005117482,0.001333247,FALSE
3nxbhs,0.005117423,0.001333247,FALSE
nxbhs,0.005117423,0.001333247,FALSE
chgkcgjdghxgnkcn,0.00511737,0.001333247,FALSE
bkchg,0.005116785,0.001333247,FALSE
zbgjnnb,0.005116738,0.001333247,FALSE
bshsjsj,0.005116145,0.001333247,FALSE
gudohjcztxjvk,0.005115878,0.001333247,FALSE
Mxnncnxka,0.005115658,0.001333247,FALSE
zkkcncnxka,0.005115644,0.001333247,FALSE
nbbvccchn,0.005115245,0.001333247,FALSE
lhjhhjjjksjsjh,0.005114793,0.001333247,FALSE
hxksnxbh,0.005114706,0.001333247,FALSE
xgsffuhkvj,0.005114268,0.001333247,FALSE
29jdkdkdldkdlf,0.00511422,0.001333247,FALSE
29edjjfncj,0.005113842,0.001333247,FALSE
jfgjg,0.005113155,0.001333247,FALSE
jhxhxh,0.005112812,0.001333247,FALSE
znnxbxnsna,0.005112743,0.001333247,FALSE
3LrtPQBYkY,0.005112509,0.001333247,FALSE
sjzhhxnzka,0.005112315,0.001333247,FALSE
kdkdkd,0.00511203,0.001333247,FALSE
560keodkdncmcmcm,0.005111914,0.001333247,FALSE
bjjgvhhjgghn,0.005111666,0.001333247,FALSE
dzghvj,0.005111623,0.001333247,FALSE
dhhsdb,0.00511157,0.001333247,FALSE
irbvrjdvrvcjr,0.005111079,0.001333247,FALSE
hubsjbs,0.005111015,0.001333247,FALSE
bzHjajsjzjx,0.00511046,0.001333247,FALSE
skkdjfccnjc,0.005110297,0.001333247,FALSE
sjjxnxnnnsk,0.005109911,0.001333247,FALSE
29skddnxnc,0.00510978,0.001333247,FALSE
chcjb,0.005109504,0.001333247,FALSE
hddbbd,0.005109069,0.001333247,FALSE
tjhrh,0.005108604,0.001333247,FALSE
kmsmfmc,0.005108477,0.001333247,FALSE
hsjksb,0.005108363,0.001333247,FALSE
nnjcmx,0.00510816,0.001333247,FALSE
thhhj,0.005107872,0.001333247,FALSE
29skdjmdncc,0.005107781,0.001333247,FALSE
hghjfh,0.005107664,0.001333247,FALSE
hrjdkxj,0.00510756,0.001333247,FALSE
owgsgxb,0.005107549,0.001333247,FALSE
756nxjskskd,0.005107462,0.001333247,FALSE
jjdkddjjd,0.005106825,0.001333247,FALSE
nnxjfjrhhtjdjjemf,0.005106546,0.001333247,FALSE
NBMCH,0.005106524,0.001333247,FALSE
nznxncnxjxkskks,0.005106511,0.001333247,FALSE
rjgjg,0.005106348,0.001333247,FALSE
zfghbn,0.005106204,0.001333247,FALSE
bjdnd,0.005105883,0.001333247,FALSE
ysgwfwk,0.005105777,0.001333247,FALSE
ghjvbb,0.005105701,0.001333247,FALSE
jxnxxhnsb,0.0051056,0.001333247,FALSE
nzjsjdh,0.005105576,0.001333247,FALSE
bshsjsjjd,0.005105356,0.001333247,FALSE
snxnbxkskak,0.005104824,0.001333247,FALSE
yytddxc,0.005104587,0.001333247,FALSE
xgdvjxhkd,0.005103634,0.001333247,FALSE
jsjwjjw,0.005103574,0.001333247,FALSE
ggsjysgudkjhzhjzlhnx,0.00510355,0.001333247,FALSE
hsjsbe,0.005103334,0.001333247,FALSE
ijxjdjc,0.00510314,0.001333247,FALSE
aihdjjs,0.00510244,0.001333247,FALSE
fshhjhd,0.005102373,0.001333247,FALSE
jdnjdndj,0.005101376,0.001333247,FALSE
jfnnf,0.00510136,0.001333247,FALSE
nwsnsjsn,0.005100867,0.001333247,FALSE
ejdnnf,0.005100688,0.001333247,FALSE
hfjdjdjueiie,0.005100636,0.001333247,FALSE
jxkcnc,0.005100518,0.001333247,FALSE
q9wksjxnx,0.005099898,0.001333247,FALSE
isknsnxn,0.005099448,0.001333247,FALSE
xnxndjsjjka,0.005099066,0.001333247,FALSE
wnznhs,0.005098951,0.001333247,FALSE
jghbv,0.005098733,0.001333247,FALSE
jfvjcs,0.00509841,0.001333247,FALSE
jsjdkdkkd,0.005097975,0.001333247,FALSE
hsndjdk,0.005097063,0.001333247,FALSE
sbbsbe,0.005096881,0.001333247,FALSE
7sbbsbe,0.005096881,0.001333247,FALSE
99eidjfnvgg,0.005096739,0.001333247,FALSE
vdjdke,0.005096315,0.001333247,FALSE
jshhz,0.005096244,0.001333247,FALSE
xggjvbch,0.005096076,0.001333247,FALSE
skxjcnvdolslw,0.005096066,0.001333247,FALSE
29skdmfmc,0.005095899,0.001333247,FALSE
vyiufujhffghjnhcxfdfhj,0.0050957,0.001333247,FALSE
hmnsgm,0.005095313,0.001333247,FALSE
ndjfnf,0.005095245,0.001333247,FALSE
fjfccç,0.005094416,0.001333247,FALSE
gxjxhxb,0.005094326,0.001333247,FALSE
hsjhs,0.005094221,0.001333247,FALSE
pqoqoqnsnwee,0.005093965,0.001333247,FALSE
hggdd,0.005093786,0.001333247,FALSE
jsndnfmf,0.005093547,0.001333247,FALSE
29skdjnxxnc,0.005093271,0.001333247,FALSE
nxjzkzkskllccl,0.005093208,0.001333247,FALSE
jdkdjfnd,0.005093116,0.001333247,FALSE
bzshd,0.00509289,0.001333247,FALSE
gbbbjjjj,0.00509214,0.001333247,FALSE
znnxnxjxksa,0.005091363,0.001333247,FALSE
bdkskdj,0.005090717,0.001333247,FALSE
kyxgjxcj,0.005089808,0.001333247,FALSE
ksbdb,0.005089669,0.001333247,FALSE
29wisjdjnx,0.005089547,0.001333247,FALSE
akjxncncncnmds,0.005089251,0.001333247,FALSE
djjcncndkd,0.005089202,0.001333247,FALSE
29wkwsjdn,0.005088436,0.001333247,FALSE
wjsjdnjejjdj,0.005088079,0.001333247,FALSE
29dkkdododfkgktkkgkgkg,0.005087735,0.001333247,FALSE
fjskfu,0.005087455,0.001333247,FALSE
nznnsnbs,0.005087447,0.001333247,FALSE
xdcghuoj,0.005087414,0.001333247,FALSE
jgzhdu,0.005086967,0.001333247,FALSE
bxjxkhxjx,0.005086673,0.001333247,FALSE
nznznsjj,0.005086336,0.001333247,FALSE
xxvhjk,0.005085813,0.001333247,FALSE
gdsdm,0.005085376,0.001333247,FALSE
ghfkfhdhjxjjgjxjvmcjvj,0.005085373,0.001333247,FALSE
jsjddnffn,0.005085305,0.001333247,FALSE
dndjsbxjsh,0.005085107,0.001333247,FALSE
ncndndjxnxbsk,0.005085012,0.001333247,FALSE
756sllwkdjvjvjkvgg,0.005084973,0.001333247,FALSE
hgchbfnd,0.005084011,0.001333247,FALSE
hcjff,0.005083948,0.001333247,FALSE
zmnxbcndka,0.00508394,0.001333247,FALSE
znnsbsv,0.00508374,0.001333247,FALSE
29kdkdkdkd,0.005083632,0.001333247,FALSE
kdkdkdkd,0.005083632,0.001333247,FALSE
hdjddhd,0.00508348,0.001333247,FALSE
tuonhnbv,0.005083043,0.001333247,FALSE
29wkdkdxncnc,0.005082988,0.001333247,FALSE
khfhnbg,0.00508267,0.001333247,FALSE
jsjdhfdhfhdjss,0.005082148,0.001333247,FALSE
rguhjxbsbjzksmbd,0.005081994,0.001333247,FALSE
znhshxz,0.005081828,0.001333247,FALSE
kajsdhjdjdjjdmf,0.005081698,0.001333247,FALSE
nzjsiwbsjwk,0.005081536,0.001333247,FALSE
jdjdndnnf,0.005081378,0.001333247,FALSE
cchbj,0.005080704,0.001333247,FALSE
ihfsdh,0.005080184,0.001333247,FALSE
sjsjbe,0.005079916,0.001333247,FALSE
xndvdnv,0.005079858,0.001333247,FALSE
29wksxxncnccjcj,0.005079803,0.001333247,FALSE
jssgg,0.005079319,0.001333247,FALSE
wjzbhx,0.005079274,0.001333247,FALSE
750skdkkfkfjsndjf,0.00507904,0.001333247,FALSE
zmhsbdjdbbev,0.005078927,0.001333247,FALSE
jhvcfftyhhhjhhh,0.00507856,0.001333247,FALSE
wbshsb,0.00507815,0.001333247,FALSE
kwkfkfjn,0.005078106,0.001333247,FALSE
hhjhhji,0.005078068,0.001333247,FALSE
ztfscac,0.005077014,0.001333247,FALSE
569xjxnncncxkxnnxu,0.005076701,0.001333247,FALSE
jdkdmdm,0.005076573,0.001333247,FALSE
xhhjds,0.005076497,0.001333247,FALSE
apqnqn,0.005076088,0.001333247,FALSE
mhkxkhxiy,0.005075819,0.001333247,FALSE
xmnxbxnzna,0.005074742,0.001333247,FALSE
zfghvjbm,0.005074149,0.001333247,FALSE
xbhxbx,0.005074037,0.001333247,FALSE
zbdhhd,0.00507316,0.001333247,FALSE
jfjjd,0.00507302,0.001333247,FALSE
jfjfj,0.005072915,0.001333247,FALSE
jfjfjfj,0.005072915,0.001333247,FALSE
xnkdn,0.005072757,0.001333247,FALSE
jxjcncjslsls,0.005072697,0.001333247,FALSE
qjbdb,0.005071864,0.001333247,FALSE
fhhtc,0.005071319,0.001333247,FALSE
jfhdchc,0.005071135,0.001333247,FALSE
nzxvm,0.005071081,0.001333247,FALSE
cycjjvkv,0.005070924,0.001333247,FALSE
rhhrh,0.005070877,0.001333247,FALSE
nxjdh,0.005070478,0.001333247,FALSE
hxjxncnj,0.005070452,0.001333247,FALSE
gjjgchdtdyf,0.005070305,0.001333247,FALSE
nggvb,0.005070292,0.001333247,FALSE
ndbdvdv,0.005070062,0.001333247,FALSE
djnfg,0.005070046,0.001333247,FALSE
gjfxfhjfc,0.005069917,0.001333247,FALSE
jxjdn,0.005069198,0.001333247,FALSE
ksjdncncnf,0.005068931,0.001333247,FALSE
bsbsve,0.005068742,0.001333247,FALSE
mzkansnsgsjsbsjvdjf,0.005068504,0.001333247,FALSE
jjfudxhcc,0.005068436,0.001333247,FALSE
ksjdncccjdk,0.005067961,0.001333247,FALSE
29skddjxn,0.005067348,0.001333247,FALSE
jsjjxjx,0.005067128,0.001333247,FALSE
wkdbxbdbja,0.005066644,0.001333247,FALSE
bcddr,0.005066506,0.001333247,FALSE
sjshhd,0.005066202,0.001333247,FALSE
hchvhg,0.005065964,0.001333247,FALSE
ggnnzjzjzh,0.005065629,0.001333247,FALSE
hdhsjs,0.00506534,0.001333247,FALSE
djhvjm,0.005065201,0.001333247,FALSE
jsdndndzm,0.005065057,0.001333247,FALSE
bzksmf,0.005064887,0.001333247,FALSE
29fkofktkfkkdkdkdk,0.005064713,0.001333247,FALSE
dkdxnncc,0.005064607,0.001333247,FALSE
zjhxbxhzka,0.005064552,0.001333247,FALSE
kxnndnb,0.005064224,0.001333247,FALSE
jdkfkfkfkdldllslsldf,0.005064217,0.001333247,FALSE
bbhjbc,0.005064185,0.001333247,FALSE
ndjdmfn,0.005064053,0.001333247,FALSE
hfgjgi,0.005064034,0.001333247,FALSE
ghdjhgjfjdclhckgcj,0.005063958,0.001333247,FALSE
stdhxhxvdbfg,0.005063672,0.001333247,FALSE
xjdkg,0.005063421,0.001333247,FALSE
ghdhgkcxkvkcjckvj,0.005063355,0.001333247,FALSE
dggxb,0.005063239,0.001333247,FALSE
vryytfgcc,0.005062462,0.001333247,FALSE
hxdfghhkkjjjj,0.005062415,0.001333247,FALSE
fxghbknm,0.005061828,0.001333247,FALSE
xbbxbb,0.005061698,0.001333247,FALSE
hjwjwj,0.005061661,0.001333247,FALSE
29wissjdxxnx,0.005061479,0.001333247,FALSE
xfhhh,0.005061321,0.001333247,FALSE
mzndn,0.005061225,0.001333247,FALSE
fydgfgfygggghg,0.00506084,0.001333247,FALSE
jdkdkdmdm,0.005060686,0.001333247,FALSE
djkdkdkkdkfkkfjf,0.005060629,0.001333247,FALSE
jdmdmjf,0.005060511,0.001333247,FALSE
dnbbcndsk,0.005059898,0.001333247,FALSE
wjjwb,0.005059262,0.001333247,FALSE
skskzkkx,0.005059168,0.001333247,FALSE
kdyijbxzz,0.005058995,0.001333247,FALSE
udfjfjjgj,0.005058902,0.001333247,FALSE
vvhkmnncf,0.005058739,0.001333247,FALSE
nsksnfhdjd,0.005058736,0.001333247,FALSE
jznsbdsnn,0.005057966,0.001333247,FALSE
"vdggg***33____9***,,,",0.005057508,0.001333247,FALSE
"vdggg***33____9*,,,",0.005057508,0.001333247,FALSE
thgxd,0.005057499,0.001333247,FALSE
znsbbs,0.005057377,0.001333247,FALSE
vjxjdjhs,0.005056516,0.001333247,FALSE
29djdkkfkfkkfkckc,0.005055943,0.001333247,FALSE
sjjzbxnzkak,0.005055907,0.001333247,FALSE
xgfhvj,0.005055583,0.001333247,FALSE
nzjnznz,0.005055312,0.001333247,FALSE
eodkdkdkf,0.00505475,0.001333247,FALSE
sjnznw,0.005054713,0.001333247,FALSE
jhhjh,0.005054405,0.001333247,FALSE
ojhhhkk,0.005054127,0.001333247,FALSE
ksszsnb,0.005053545,0.001333247,FALSE
nmnfdd,0.005053376,0.001333247,FALSE
bzjnzuzb,0.005053093,0.001333247,FALSE
ggtffc,0.005051857,0.001333247,FALSE
jjnhgy,0.0050516,0.001333247,FALSE
ghdkgkcjchc,0.005051562,0.001333247,FALSE
hnznzn,0.005051559,0.001333247,FALSE
dxbbhd,0.005051341,0.001333247,FALSE
hdhcc,0.005051057,0.001333247,FALSE
hfndn,0.005051048,0.001333247,FALSE
jksnszmdm,0.005050944,0.001333247,FALSE
msndnnxn,0.005050645,0.001333247,FALSE
nznsvs,0.005050253,0.001333247,FALSE
bjchgb,0.005049925,0.001333247,FALSE
mzmms,0.005049681,0.001333247,FALSE
bchhbcfyvdih,0.005049083,0.001333247,FALSE
fbdhfh,0.005049,0.001333247,FALSE
tcrdcd,0.00504863,0.001333247,FALSE
hhnvnnvhmnb,0.005048511,0.001333247,FALSE
dcghjj,0.005048379,0.001333247,FALSE
gjfbbb,0.005048225,0.001333247,FALSE
ffdfhb,0.005047932,0.001333247,FALSE
jfjdbb,0.005047352,0.001333247,FALSE
bsbdve,0.005047083,0.001333247,FALSE
Fghbvjbb,0.005047072,0.001333247,FALSE
29wisjdfnfj,0.005046585,0.001333247,FALSE
jxjxhcjxsk,0.005046522,0.001333247,FALSE
gdvddb,0.005046249,0.001333247,FALSE
"sgbsh***33___9,,",0.005045956,0.001333247,FALSE
jxksbd,0.005045874,0.001333247,FALSE
jjzjhxxjx,0.00504565,0.001333247,FALSE
bcchg,0.005045457,0.001333247,FALSE
jqhsd,0.005045259,0.001333247,FALSE
nnhjh,0.005044879,0.001333247,FALSE
750djjfjtnjejjwjdjd,0.005044783,0.001333247,FALSE
560skdkkfkf,0.005044735,0.001333247,FALSE
hzhsk,0.005044438,0.001333247,FALSE
xhfjg,0.005044389,0.001333247,FALSE
nsjdjdhd,0.00504402,0.001333247,FALSE
jsjjjsns,0.005043969,0.001333247,FALSE
zhvsvs,0.005043743,0.001333247,FALSE
tzvscscwk,0.005043715,0.001333247,FALSE
eknsbd,0.005043695,0.001333247,FALSE
jjdkd,0.005043136,0.001333247,FALSE
sjnsdnz,0.005042985,0.001333247,FALSE
xbjzjsjajsnsb,0.005042826,0.001333247,FALSE
hddffyh,0.00504205,0.001333247,FALSE
Hbznns,0.005041576,0.001333247,FALSE
nxfhch***33***9___:::,0.005041337,0.001333247,FALSE
Shdjdb,0.005041331,0.001333247,FALSE
tcygcvyhfjffjvkvkkv,0.005041098,0.001333247,FALSE
mdjdmmdd,0.005040951,0.001333247,FALSE
ggevsvsg,0.005040237,0.001333247,FALSE
jzbxbxjsksa,0.005039859,0.001333247,FALSE
yghhhgg,0.005039408,0.001333247,FALSE
nffcn,0.00503932,0.001333247,FALSE
shhxhxbxjxs,0.005039231,0.001333247,FALSE
xnxjsjjska,0.005038913,0.001333247,FALSE
hdbnd,0.005037699,0.001333247,FALSE
skcmvnmks,0.005037663,0.001333247,FALSE
bfugigonhjhhhhjhhhhhj,0.005037543,0.001333247,FALSE
mznzvshd,0.005037447,0.001333247,FALSE
dnxnncncnd,0.005037298,0.001333247,FALSE
ffjkjczkhg,0.005037173,0.001333247,FALSE
odmnfnf,0.005036708,0.001333247,FALSE
756xnkdkdkkdkfkjgg,0.00503669,0.001333247,FALSE
bjxkk,0.005036083,0.001333247,FALSE
29ekjdfnncnc,0.005036034,0.001333247,FALSE
kskxkcncjjc,0.005035956,0.001333247,FALSE
zbsbsjhe,0.005034789,0.001333247,FALSE
nsbsbve,0.00503444,0.001333247,FALSE
nzbsns,0.005034345,0.001333247,FALSE
jfgjjk,0.005032226,0.001333247,FALSE
jjfgjk,0.005032226,0.001333247,FALSE
fckgdkghdhhxhjxhdjgfkf,0.005032169,0.001333247,FALSE
hssjjsjs,0.005031067,0.001333247,FALSE
hclgifogkxhfkhjchcjx,0.005030683,0.001333247,FALSE
ggdkgjxjvchxgj,0.005030625,0.001333247,FALSE
jfjgjg,0.005030544,0.001333247,FALSE
jgjfjg,0.005030544,0.001333247,FALSE
nsndjdjd,0.005030322,0.001333247,FALSE
afhkls,0.005030268,0.001333247,FALSE
kzjxbxbxjskak,0.005029806,0.001333247,FALSE
zjhsn,0.005029617,0.001333247,FALSE
snnzn,0.005029359,0.001333247,FALSE
snznn,0.005029359,0.001333247,FALSE
hdhfjk,0.005029019,0.001333247,FALSE
29djidkdkfkfjfkf,0.00502886,0.001333247,FALSE
jsjrjj,0.005028854,0.001333247,FALSE
fgjjnbbbk,0.005028818,0.001333247,FALSE
husbdjs,0.005028677,0.001333247,FALSE
znzbb,0.00502862,0.001333247,FALSE
xnkdnsnxjxjx,0.005028555,0.001333247,FALSE
gdjdkci,0.005028065,0.001333247,FALSE
jjhhb,0.005028038,0.001333247,FALSE
bsjdndmd,0.005027846,0.001333247,FALSE
dzcgjujo,0.005027608,0.001333247,FALSE
znncncnxks,0.005027362,0.001333247,FALSE
abbslk,0.005027199,0.001333247,FALSE
hcqqv6/2,0.005027153,0.001333247,FALSE
hcqqv,0.005027153,0.001333247,FALSE
29skdjdd,0.005027133,0.001333247,FALSE
hdjsh,0.005026878,0.001333247,FALSE
djshd,0.005026878,0.001333247,FALSE
eidnbxcj,0.005026762,0.001333247,FALSE
29sdjxncnnc,0.00502667,0.001333247,FALSE
slsnzzbbz,0.005026465,0.001333247,FALSE
hjkkg,0.005025919,0.001333247,FALSE
skmxncnvck,0.005025846,0.001333247,FALSE
29skddmcn,0.00502549,0.001333247,FALSE
kgdkkgdk,0.005024911,0.001333247,FALSE
twlnsn,0.005024694,0.001333247,FALSE
htdbhuuhc,0.005023927,0.001333247,FALSE
sjsbh,0.005023852,0.001333247,FALSE
xgjvxg,0.005023623,0.001333247,FALSE
xmdkx,0.005023451,0.001333247,FALSE
hhhdhfhyc,0.005023359,0.001333247,FALSE
jsdndkd,0.00502311,0.001333247,FALSE
hfygfeycrxhvf,0.005022801,0.001333247,FALSE
qegsbbs,0.005022597,0.001333247,FALSE
jxhfjgg,0.005022527,0.001333247,FALSE
hjkkgg,0.005022011,0.001333247,FALSE
blbkv,0.005021876,0.001333247,FALSE
nznnzn,0.005021854,0.001333247,FALSE
nznznn,0.005021854,0.001333247,FALSE
znnznz,0.005021854,0.001333247,FALSE
znznnz,0.005021854,0.001333247,FALSE
wsnzn,0.005021581,0.001333247,FALSE
nnzjdb,0.00502136,0.001333247,FALSE
jdkddjbdd,0.005021329,0.001333247,FALSE
bxhdh,0.005021072,0.001333247,FALSE
djfbsjxufbduchxh,0.005020939,0.001333247,FALSE
gdgjnvvn,0.005020494,0.001333247,FALSE
gfxcv,0.00502028,0.001333247,FALSE
lkvvdy,0.005018732,0.001333247,FALSE
gjjgg,0.005018124,0.001333247,FALSE
jggjj,0.005018124,0.001333247,FALSE
ggjjg,0.005018124,0.001333247,FALSE
ufhdhfu,0.005017443,0.001333247,FALSE
nndjdjs,0.005017247,0.001333247,FALSE
bbnnkgf,0.00501597,0.001333247,FALSE
dnbsnsns,0.005015742,0.001333247,FALSE
edjxbbbc,0.0050152,0.001333247,FALSE
ggcjxxkcncmvmckc,0.005014718,0.001333247,FALSE
msjsvsjkabsb,0.005014657,0.001333247,FALSE
djhdd,0.005014415,0.001333247,FALSE
bgchhvh,0.005014391,0.001333247,FALSE
mznzmmxxmx,0.005014263,0.001333247,FALSE
nnznjz,0.005014182,0.001333247,FALSE
dgfdgc***33****9***,0.005013837,0.001333247,FALSE
dkdkd,0.005013325,0.001333247,FALSE
kdkdk,0.005013325,0.001333247,FALSE
kdkdkdk,0.005013325,0.001333247,FALSE
dkdkdkd,0.005013325,0.001333247,FALSE
zmnzbxjsksk,0.005012542,0.001333247,FALSE
iznnzn,0.005012531,0.001333247,FALSE
bxjxhbdndb,0.005012464,0.001333247,FALSE
snnbzz,0.005012341,0.001333247,FALSE
cvbbh,0.005012308,0.001333247,FALSE
mzmzzmxm,0.005012307,0.001333247,FALSE
134bzhsk,0.005012043,0.001333247,FALSE
ttfvvhu,0.005012043,0.001333247,FALSE
nfjfc,0.005011736,0.001333247,FALSE
mskdmkfk,0.005011719,0.001333247,FALSE
hshhfhf,0.005011498,0.001333247,FALSE
widjfnfcn,0.005011231,0.001333247,FALSE
560dkfkjfjfkskdkkdkf,0.005011028,0.001333247,FALSE
cjckgk,0.005010836,0.001333247,FALSE
znzjjnknmskxk,0.005010473,0.001333247,FALSE
gdsfghhvcdh,0.005010294,0.001333247,FALSE
stkgcj,0.00500999,0.001333247,FALSE
uzsnsn,0.005009963,0.001333247,FALSE
ksjxncnxks,0.005009929,0.001333247,FALSE
gxrsguhj,0.005009248,0.001333247,FALSE
xbxhh.dhdhw.dhhd.fkj,0.005008757,0.001333247,FALSE
xjnxbcjxksk,0.005008268,0.001333247,FALSE
756xnfkogjdndjcc,0.005008219,0.001333247,FALSE
ndkslcbjd,0.00500799,0.001333247,FALSE
jsnddjdjf,0.005007825,0.001333247,FALSE
sjzbzjksmsns,0.005007768,0.001333247,FALSE
xbjkfxvkkv,0.00500763,0.001333247,FALSE
adfssfg,0.005007243,0.001333247,FALSE
nvdns,0.005006443,0.001333247,FALSE
xnsjdmd,0.005006389,0.001333247,FALSE
jbssb,0.005006158,0.001333247,FALSE
smzns,0.005004887,0.001333247,FALSE
xnsjs,0.005004737,0.001333247,FALSE
hdshsbjdjcckvkv,0.005004414,0.001333247,FALSE
jsnnsbwbhhh,0.005004303,0.001333247,FALSE
tvntvbb,0.005004239,0.001333247,FALSE
xdjdnd,0.005004056,0.001333247,FALSE
mdnnmdd,0.005003614,0.001333247,FALSE
cbnjkk,0.005003509,0.001333247,FALSE
jgjgg,0.005003472,0.001333247,FALSE
29ssjznzmxmx,0.005002996,0.001333247,FALSE
bkkttgj,0.005002907,0.001333247,FALSE
jjjhhg,0.005002453,0.001333247,FALSE
rdtuojjvhv,0.005002051,0.001333247,FALSE
kznxcsjak,0.005001883,0.001333247,FALSE
stdfdfgnxchçggg,0.005001868,0.001333247,FALSE
mkxkskcc,0.005001682,0.001333247,FALSE
snjsjshx,0.005001597,0.001333247,FALSE
nssbsbdb,0.005001269,0.001333247,FALSE
560dkjddk,0.005000649,0.001333247,FALSE
ndjdjjfjf,0.005000588,0.001333247,FALSE
hjjnb,0.00500051,0.001333247,FALSE
jwjsjwj,0.005000488,0.001333247,FALSE
jsjwjwj,0.005000488,0.001333247,FALSE
560jfkfkkfkflgg,0.005000285,0.001333247,FALSE
jejjsjdj,0.004999383,0.001333247,FALSE
hhhffggggggg,0.004999234,0.001333247,FALSE
ndmdkjfkf,0.004999069,0.001333247,FALSE
dggjvn,0.004998669,0.001333247,FALSE
zjjxbcbxnsna,0.004998586,0.001333247,FALSE
jznzizbjzz,0.004998225,0.001333247,FALSE
hfkdndmc,0.004997895,0.001333247,FALSE
mjjhgg,0.004997864,0.001333247,FALSE
jzzbs,0.004997367,0.001333247,FALSE
756dnxmldfgg,0.004997303,0.001333247,FALSE
bznhshs,0.004997209,0.001333247,FALSE
nziznzjzn,0.004996888,0.001333247,FALSE
jsnddnxxn,0.004996627,0.001333247,FALSE
gjghbg,0.004996587,0.001333247,FALSE
bahbzjzb,0.004996264,0.001333247,FALSE
hddhfhhf,0.004995783,0.001333247,FALSE
xjxnbxhzka,0.004995659,0.001333247,FALSE
iJsjhs,0.004995344,0.001333247,FALSE
hsgnNz,0.004995268,0.001333247,FALSE
jzhhds,0.004995057,0.001333247,FALSE
jddgcj,0.00499498,0.001333247,FALSE
xhckvkxmznz,0.004994353,0.001333247,FALSE
komnljl,0.004993967,0.001333247,FALSE
jdjddjsi,0.004993909,0.001333247,FALSE
jdnkd,0.004993634,0.001333247,FALSE
29hgvnjh,0.004993438,0.001333247,FALSE
issddjdx,0.004993402,0.001333247,FALSE
jsnsjfjf,0.004993339,0.001333247,FALSE
jcbchc,0.004993336,0.001333247,FALSE
29ekddjdjnccn,0.004992934,0.001333247,FALSE
izjjdhz,0.004992889,0.001333247,FALSE
fjkfkfkfkkckc,0.004992814,0.001333247,FALSE
nsvsV,0.004992702,0.001333247,FALSE
xjjxjxjzjzj,0.004992565,0.001333247,FALSE
jsnndnfmfk,0.004992114,0.001333247,FALSE
cjchccjc,0.004991266,0.001333247,FALSE
chcjcjcc,0.004991266,0.001333247,FALSE
gfdsj,0.004991254,0.001333247,FALSE
fgyihjxftd,0.004990995,0.001333247,FALSE
zznnx,0.004990814,0.001333247,FALSE
mzhxdkkd,0.004990641,0.001333247,FALSE
29skskkdkdjdjjdjf,0.004990552,0.001333247,FALSE
hhjkcddtyu,0.004990529,0.001333247,FALSE
jjsnsnzm,0.004990491,0.001333247,FALSE
hsmsjsk,0.004990051,0.001333247,FALSE
kzcnnvksa,0.004989501,0.001333247,FALSE
gdkdghdj7,0.00498945,0.001333247,FALSE
jwjhsggdg,0.004989389,0.001333247,FALSE
560nnxnc,0.004989226,0.001333247,FALSE
jdjchxjsn,0.004989152,0.001333247,FALSE
nsvxgzjsna,0.004989129,0.001333247,FALSE
29fjfkfofokcjcjkcjcjcjjc,0.004988516,0.001333247,FALSE
xkjxncnxksoa,0.004988311,0.001333247,FALSE
29sksjdnnnx,0.004988259,0.001333247,FALSE
29sdndn,0.004988166,0.001333247,FALSE
bcnnc,0.00498796,0.001333247,FALSE
756xnwpdtdbqteotmcbanxgf,0.004987645,0.001333247,FALSE
vdhsjbs,0.00498705,0.001333247,FALSE
ksjsbdhdgj,0.004986872,0.001333247,FALSE
uzbbzhs,0.004986851,0.001333247,FALSE
shjskskzbzbzh,0.004986611,0.001333247,FALSE
tddjcaayhczykkm,0.004986501,0.001333247,FALSE
nsjdjxjx,0.004986241,0.001333247,FALSE
hsjhsksjsb,0.004985891,0.001333247,FALSE
kzjcncnckxxk,0.004985747,0.001333247,FALSE
29ssjxnxnc,0.004985571,0.001333247,FALSE
bcchfh,0.004985271,0.001333247,FALSE
djjdhd,0.004985211,0.001333247,FALSE
dhdjjd,0.004985211,0.001333247,FALSE
29gssfjdssrhkwfhxdf,0.004985144,0.001333247,FALSE
skzmnc,0.004985066,0.001333247,FALSE
hkkbcc,0.004985043,0.001333247,FALSE
hskzzk,0.004985037,0.001333247,FALSE
ahdgsjjs,0.004984182,0.001333247,FALSE
mssbsb,0.004984169,0.001333247,FALSE
vvvcccjjjjjjjjjj,0.004984084,0.001333247,FALSE
uznznn,0.004983953,0.001333247,FALSE
ujzsndn,0.004983307,0.001333247,FALSE
bbvghh,0.004982926,0.001333247,FALSE
sjdjjcjcjxms,0.004982772,0.001333247,FALSE
hgchj,0.004982711,0.001333247,FALSE
750jdkektkgkggg,0.004982697,0.001333247,FALSE
bsjbsve,0.004982171,0.001333247,FALSE
uwhdhhsj,0.004981927,0.001333247,FALSE
njdjdjdhdhh,0.004981721,0.001333247,FALSE
schdcvgc,0.004981421,0.001333247,FALSE
